Eigvals	41
1.3002857184573886	0.8069860630928981	0.3313896296602421	0.10217638525319633	0.06829637862129095	0.05624512032211281	0.03821095738031457	0.03428578608173232	0.02960676502607041	0.019440951361529506	0.01593590146946597	0.014611368327913848	0.011404800121467898	0.008887558196471905	0.007256397093834979	0.006698881398446835	0.0039740420348729905	0.002331852168619565	0.002141166088962289	0.0016320984355159412	0.0011155198204135033	0.0007169663616960337	0.00011235350947295247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	41
0.45405117453132804	0.28179419690346347	0.11571906730871759	0.03567931807219923	0.023848643793475354	0.019640424086337527	0.013343013640941495	0.011972369779319836	0.010338486567481939	0.0067886516589455	0.005564711414358013	0.005102193200022093	0.003982480786292841	0.0031034765517620683	0.002533885881043352	0.0023392050868783943	0.0013877091995685735	0.0008142673575244955	0.0007476810394513589	0.0005699179811618004	0.0003895321447294092	0.00025035991244581624	3.9233102551823914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	41	41
C1-12H	-0.4444287025297394	-0.030875035205760012	-0.011385546832710623	-0.005995233033606932	0.05803315843681604	0.022000581346287143	0.058798672906892266	-0.007525519074321224	0.023702074604037063	-0.0007234367268779408	0.014698063167135102	0.014386728890750917	-0.011638151915023744	-0.0058852892160106765	0.002740734011001744	-0.010690226925205213	-0.0018967620205705988	-0.003744995950733318	-0.011342457241768756	0.004531964379600099	0.0034479852912724317	0.010989765188558005	0.002731615091444456	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1-24H	-0.181880804361298	-0.006356834186509054	0.01642567537356416	0.024564195715170233	-0.03045781918752226	0.005457698900504213	-0.06885170229029099	-0.013310452337189705	0.007030824620207887	-0.0373987338252096	0.012869881141769186	0.0068813850251950495	0.002871430822016267	-0.02362376127101561	-0.005640163085848924	-0.0019492166696342254	-0.0010721222261793934	0.011908845480759047	0.0007871554582459338	0.003625506634385492	-0.0019006553064294866	-0.0010032096444285246	2.4022566202930097e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1-36H	0.03139080819455521	0.030099822176405087	0.009470040818473559	0.023208609534366504	-0.02198999189601338	-0.053812652967241435	0.028343242739773813	-0.015492507711836911	-0.00595681854262856	-0.01864017201154438	0.006360124757049531	0.016087486299894323	0.022460094950638866	-0.014001497296985792	-0.030069430996795692	-0.011653503280801454	-0.004570676662846048	0.007181042942193991	0.007980890233799838	-0.0013816075513355469	0.006949650323332154	-0.0019230236639861727	0.00011470047722291307	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1-48H	0.008518170012200352	-0.07718541911140438	0.14558715444169254	0.04175266204784341	-0.04849358284927544	-0.018336552604628232	0.007676929347615163	0.03633096098862687	0.011136775827077859	0.0221950845893763	-0.02970260328723316	-0.021880745325029885	0.03667529031286737	-0.008258714720790077	-0.0047110318130158205	0.022172232860156762	0.006618446654153731	0.003645096524275051	-0.008703000014673124	-0.007490580751552725	-0.0005139259075661107	-0.0017325849559208992	-5.666126069259686e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1-60H	0.07849961230675702	0.011341738863363066	0.00020474318809861157	0.07673967381996112	-0.03297386439202481	-0.03584655679532529	0.0221875406791421	-0.0052798614272052515	0.0013190373727523061	-0.0349656798849408	0.030477083046394522	-0.027644884534546145	-0.002943267975668222	0.030113684004441997	0.009591783037116315	0.021078489114819438	-0.01670432852917699	0.004293814843265475	-0.009363626518986711	-0.0007184557746597748	-0.002409802659944024	0.003555581364415633	-0.0005243019141748501	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1-72H	0.11142127825237202	-0.028761990187953737	0.17065553987327642	0.0304038481353637	0.01281427373451374	0.12445678299224847	0.003638611306413169	-0.0354671002000265	-0.06368015046066942	-0.009984225451577287	-0.012484281132302261	0.02701022961008912	-0.0015949442874901567	0.024717868992296565	-0.006708049476001831	0.011392292976335667	0.004064845376048578	0.0009073664233567527	-0.0005399643344304129	0.004136575165985824	0.0023814923316777172	-0.0005885212146274322	0.00016187094020482862	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2-0H	-0.17037134972407803	0.011363586551355241	-0.15349299969789731	-0.07775258932396796	-0.03292312604326106	-0.07427638698603899	-0.023965912108125955	-0.06335354607610923	-0.021112445225028625	0.0025354805725834127	-0.01793609926243679	0.014642046251140642	-0.013889295256888257	-0.008215942977670863	0.0032549102553582772	0.01639759827001131	0.0013381727850142527	-0.0019441803057082864	-0.001255625627604733	-0.0011662874364008558	0.0023183127065664164	-0.0010039105796256042	0.0002191444206578599	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2-12H	-0.39985925200885264	-0.01748052102550433	-0.022044402320744144	-0.013216885475446765	0.04217843473279482	0.015622952983562328	0.02480022717652121	0.0007328535964353005	-0.002907520881983979	0.004119942967011445	0.0025404868532924	-0.0022361428353904205	0.02005381466861748	0.01166195478972966	0.007295727724498173	0.002810004712982374	0.0009071513038718304	0.005044231831688987	0.00548420922946957	-0.014317150436260808	-0.009797159256924027	-0.004248124903226163	0.005101698096351147	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2-24H	-0.1562765791209696	0.08235474949001022	-0.08412607482609681	0.09149680188536274	-0.012800830975251188	0.020899464803527484	0.007369953049114655	0.006467683331072196	0.04196187437286573	-0.009549646800937282	0.006010383103475175	-0.008518459267312126	-0.03140287057837354	-0.024101326620732225	-0.0024379798049354103	0.023617642378609176	-0.00018790635376366447	0.0002582357756980321	-0.002066443221149335	-0.0002705948528153582	0.00010079973746455113	-0.0017679220708903185	-0.00010388724723965905	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2-36H	-0.0077369760790333905	0.0223240102440389	-0.050047121887389016	0.1329833421176086	-0.026565516231299442	-0.027968155961491437	-0.015147206014620426	0.06276625131812666	-0.010155694689147676	-0.0048510641908455655	0.0023287342341537652	0.02959071801661683	0.016580203740958265	0.010210400956313936	0.008285534984213938	-0.008739849179799843	0.0054570900801339094	-1.323132781303601e-05	0.005924482313494265	0.0008096312819647192	-0.0011343513156357623	0.0013442085345668274	2.3935979771189494e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
